,bact_name,Nortriptyline,NHQ,Indole-2-carboxylic acid,MLS000736964-01!,PQS/HQNO,2-Heptyl-4-hydroxyquinoline N-oxide,19-Norepiandrosterone,16.beta.-Hydroxyfurazabol,"(2S,3S)-(-)-3-Phenylglycidol",MLS001401453-01!ZOLPIDEM TARTRATE,MLS000737174-01!,"1(6H)-Pyridazinebutanoic acid, 6-imino-3-(4-methoxyphenyl)-",3-Phenoxypropionic acid,4-(1-Piperazinyl)-1H-indole, Lyso-Sphingomyelin ,"2-Methylamino-1-(3,4-methylenedioxyphenyl)propan-1-one",Gliotoxin,3-(2-Hydroxyethyl)indole,Rha-Rha-C10-C10 (M+H),Massbank:FIO00114 Harman,Phenazine-1-carboxylic Acid,2-Hydroxy-7-methylquinoline-3-carbaldehyde, 1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine ,PC(0:0/18:0);  C26H55N1O7P1, Sertraline ,Norbolethone,Pyochelin,2-Hydroxy-6-methylquinoline-3-carbaldehyde,"NCGC00380742-01_C22H25N3O3_9-Methoxy-12-(2-methyl-1-propen-1-yl)-1,2,3,5a,6,11,12,14a-octahydro-5H,14H-pyrrolo[1'',2'':4',5']pyrazino[1',2':1,6]pyrido[3,4-b]indole-5,14-dione",L-Tryptophan, Lyso-PC(16:0) ,"NCGC00385669-01!(E)-3-(acetyloxymethyl)-5-(2-formyl-4-hydroxy-5,5,8a-trimethyl-1,4,4a,6,7,8-hexahydronaphthalen-1-yl)pent-2-enoic acid","1H-Indole-3-carboxylic acid, 1-(cyclohexylmethyl)-",L-Tryptophanamide,Coproporphyrin I, Palmitoylcarnitine , DL-Indole-3-lactic acid , Dibutyl phthalate ,Aztreonam,"C9:db-PQS, C9:DB-NQNO",1-O-Octadecyl-sn-glyceryl-3-phosphorylcholine,Azithromycin,Tyr-Trp, 1-(1Z-Octadecenyl)-sn-glycero-3-phosphocholine ,4-(p-Methoxyphenyl)-2-butanone,"NCGC00169614-02_C24H21N5O4_(1S,3S,12S,14R,27S)-12-Hydroxy-1,3-dimethyl-2,5,15,23,25-pentaazaheptacyclo[12.10.2.1~2,5~.0~6,11~.0~12,27~.0~15,24~.0~17,22~]heptacosa-6,8,10,17,19,21,23-heptaene-4,16,26-trione",PC(20:0/20:4);  C48H89N1O8P1," 1,2-Diarachidonoyl-sn-glycero-3-phosphocholine ","Massbank:UF408702 Sulfamethoxazole|4-amino-N-(5-methyl-1,2-oxazol-3-yl)benzenesulfonamide",cis-Vaccenic acid," Inosine, 2'-deoxy- ","NCGC00385123-01_C22H30O6_7b,9-Dihydroxy-3-(hydroxymethyl)-1,1,6,8-tetramethyl-5-oxo-1,1a,1b,4,4a,5,7a,7b,8,9-decahydro-9aH-cyclopropa[3,4]benzo[1,2-e]azulen-9a-yl acetate", Tris(2-butoxyethyl) phosphate , Harmane ," 1-Octadecanoyl-2-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphocholine ", 1-Octadecyl-sn-glycero-3-phosphocholine , 1-Stearoyl-2-hydroxy-sn-glycero-3-phosphocholine , Abrine , Azithromycin , 1-(1Z-Hexadecenyl)-sn-glycero-3-phosphocholine ,Ivacaftor,Eicosanoids_12-oxoETE_C20H30O3,(-)-Riboflavin,"5S-Hydroxy-6E,8Z,11Z-eicosatrienoic acid", 1-Behenoyl-2-hydroxy-sn-glycero-3-phosphocholine , Phe-Pro ,"10E,12Z-octadecadienoic acid",1-Stearoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine,DescladinoseAzithromycin,SM(d18:1/25:0);  C48H98N2O6P1,Octocrylene,.gamma.-Phenyl-.gamma.-butyrolactone, Glu-Phe ,7-Oxocholesterol, 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine ,"2,3-Methylenedioxymethcathinone","1,2-Dimethoxy-4-(2-propenyl)benzene",PC(18:1/20:5);  C46H81N1O8P1,"NCGC00385811-01!6-[3-[(3,4-dimethoxyphenyl)methyl]-4-methoxy-2-(methoxymethyl)butyl]-4-methoxy-1,3-benzodioxole", N-Tetracosanoyl-4-sphingenyl-1-O-phosphorylcholine ,3-Hydroxymethylmefenamic acid,1-O-Hexadecyl-2-O-acetyl-sn-glyceryl-3-phosphorylcholine,NHQ_C9:db," 1,2-Diheptadecanoyl-sn-glycero-3-phosphocholine ","1,2-dioleoyl-sn-glycero-3-phosphatidylcholine",Gly-Phe, Sulfadimethoxine , Coproporphyrin I ,NCGC00380283-01!4-[5-[[4-[5-[acetyl(hydroxy)amino]pentylamino]-4-oxobutanoyl]-hydroxyamino]pentylamino]-4-oxobutanoic acid, 1-Palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine , Ethenzamide ,PC(O-18:0/18:1);  C44H89N1O7P1,N-(3-(Aminomethyl)benzyl)acetamidine,MLS000777209-01!phenazine-1-carboxylic acid,Massbank:FIO00571 Caffeine,2-(4-Acetylpyridin-2-yl)benzonitrile," 1,2-Dipalmitoleoyl-sn-glycero-3-phosphocholine ",D-erythro-C18-Sphingosine, PAF C-16 , 1-Arachidoyl-2-hydroxy-sn-glycero-3-phosphocholine ,"2,6-Di-tert-butyl-4-hydroxymethylphenol", 1-Lignoceroyl-2-hydroxy-sn-glycero-3-phosphocholine , 1-Oleoyl-2-palmitoyl-sn-glycero-3-phosphocholine ,"NCGC00385199-01!2-[3,4-bis[[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy]phenyl]-5,7-dihydroxychromen-4-one",19-Hydroxycholesterol,Putative Contaminant,NCGC00180497-02!,1-Eicosatrienoyl-sn-glycero-3-phosphoethanolamine,Lumisterol 3,1-Oleoyl-2-hydroxy-sn-glycero-3-phospho-(1'-rac-glycerol), 1-Myristoyl-sn-glycero-3-phosphocholine ,LysoPAF, 3-Indoleacetic acid , 1-Stearoyl-2-linoleoyl-sn-glycero-3-phosphocholine ,GalNAcbeta1-3Galalpha1-3Galbeta1-4Glcbeta-Cer(d18:1/16:0), 1-Myristoyl-2-stearoyl-sn-glycero-3-phosphocholine ,PC(16:0/18:0);  C42H85N1O8P1,2-Hydroxyphenethyl alcohol,PC(16:0/20:1);  C44H87N1O8P1, 1-Hexadecanoyl-sn-glycero-3-phosphocholine , 1-Stearoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine ,Guanosine, 1-Linoleoylglycerol ,MLS001332469-01!D-Sphingosine123-78-4,SM(d18:2/16:0);  C39H78N2O6P1,Ethyl 4-hydroxyquinoline-2-carboxylate,PC(18:1/22:4);  C48H87N1O8P1,18:1(2S-OH) Ceramide,"Massbank:EA019911 Trimethoprim|2,4-Diamino-5-(3,4,5-trimethoxybenzyl)pyrimidine|5-[(3,4,5-trimethoxyphenyl)methyl]pyrimidine-2,4-diamine",SM(d19:1/24:0);  C48H98N2O6P1, D-erythro-C18-Sphingosine ,HHQ,2-(9H-Xanthen-9-yl)-malonic acid,PC(15:0/16:0);  C39H79N1O8P1,Massbank:PR040237 4-Methoxycinnamic acid|3-(4-methoxyphenyl)prop-2-enoic acid,UHQ (mixed MS2 C11:db:UHQ),C11:DB UHQ aka  2-undecenyl-quinoloin-4(1H)-one position of double bond unknown,1-Hexadecyl-sn-glycero-3-phosphocholine,C17-Sphinganine,PC(O-18:1/20:4);  C46H85N1O7P1,PC(17:0/18:1);  C43H85N1O8P1,phenylethylamide 359,Verruculogen,PC(O-16:0/O-16:0);  C40H85N1O6P1
40,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__,-0.017059362,0.017142218,-0.029918134,-0.018793605,-0.027571185,-0.025186572,-0.0181581,0.0612286,0.020061305,-0.0015401597,-0.03188484,-0.005226108,-0.005853049,-0.011358769,-0.02305684,0.0029878255,0.0010133062,-0.035245944,0.017744474,0.019175863,-0.02692184,-0.025699643,0.034533087,-0.0009350079,-0.03331596,0.009134745,-0.054855205,0.0020441827,0.05221234,-0.041196264,0.02591331,0.04326701,-0.027423408,-0.011121289,0.015768168,0.0051803947,0.012896261,0.024895912,-0.044130515,-0.029629333,0.045567203,0.033714384,-0.0013572085,0.032025307,0.002927847,-0.038899727,-0.033588983,-0.021414153,-0.034629487,0.020303898,-0.07609882,-0.0054725786,-0.006151039,-0.020425487,-0.027085293,-0.018588707,0.0077457484,-0.0045358627,-0.041859765,0.024188759,-0.03393867,0.0077682375,-0.007145285,-0.012129052,0.080094755,0.016048813,0.001438141,0.04320735,-0.029970074,-0.00017586535,0.018832518,0.008879644,-0.05388411,0.024707861,0.039352797,0.0017575605,0.034800064,-0.027023539,0.028600628,0.06612006,0.01771544,0.018441467,0.0074392413,-0.003953102,0.027938858,-0.021280529,-0.026367486,-0.0036146548,-0.012030907,0.02993559,-0.0037969297,0.049668673,0.036778532,0.011796856,-0.0064754146,-0.026414853,-0.0049376506,0.036127564,0.0014709845,-0.015737036,0.008062769,-0.037163332,0.0314005,0.025961703,0.02475785,0.0023372972,0.03410626,0.017366933,-0.028834904,-0.020113206,0.013214751,0.010212599,0.057480626,-0.00095044845,0.02483678,0.016120056,-0.008969108,0.0063885166,0.012280676,-0.008607868,0.012244948,-0.017192196,-0.019823093,-0.0006951391,0.054042548,0.0124075,-0.015973937,-0.0009321121,-0.04134102,-0.020201256,0.009686864,0.0017839831,-0.018445298,-0.0034201974,0.016741939,0.0068228156,0.023558345,0.0055300784,0.02493297,-0.010081986,-0.0040643266,0.0056490875,-0.010461974,-0.0061236816
41,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__dispar,-0.027434085,0.0024170736,0.030390969,0.009981802,0.024425544,-0.010597102,-0.0030906005,-0.068866655,0.00016822564,0.005072844,-0.034121655,0.048500303,0.005553407,-0.037692577,0.06959899,-0.03168987,0.0058324463,-0.006099583,0.002283399,0.013401052,0.037223633,0.024368854,-0.02108141,0.007612516,0.023210978,0.026903711,0.062404547,-0.0004011515,-0.017290521,-0.008405757,-0.020925548,-0.014804175,0.0572194,-0.0077389167,0.001081618,-0.00350603,0.004643185,0.014545644,0.040292744,0.049757987,-0.012144421,0.0193716,0.009604198,-0.037328742,-0.0146933235,0.018280929,0.009424714,-0.0049158023,-0.044040237,-0.018698188,0.0158765,0.01559373,-0.02370116,0.011427099,-0.008206247,-0.029740581,0.0013960424,0.04529926,0.074774235,-0.0510846,0.0062296814,-0.007373684,0.052859258,0.0106575135,-0.04010137,-0.05044348,0.011053677,-0.013140771,0.023045026,-0.010069825,0.00023242825,-0.040230036,0.021648554,-0.02559726,-0.0426444,0.013011728,0.00017241528,-0.01593585,-0.04293915,0.013708482,-0.054833565,-0.016895497,0.025929667,0.05933165,-0.0029150152,-0.0142516075,0.007604942,0.018182527,0.033577338,-0.006226837,-0.009432743,-0.029229429,0.018368313,-0.0016653446,-0.027725188,0.0019288869,-0.029632963,-0.017056452,-0.032097682,-0.010577875,0.0120938765,0.04154022,0.002259869,-0.02114834,-0.011862057,0.01977858,-0.03376257,-0.07373215,-0.034852065,-0.019825453,-0.017280845,0.033730153,-0.035444416,0.0032313282,-0.042140257,0.0036329476,0.013854895,0.041380752,-0.003850956,0.011566284,0.022732904,-0.0033073928,-0.0036226744,0.014758754,-0.029998193,-0.016345397,0.019391004,-0.0091087045,-0.008767619,0.03789529,0.015306702,0.01296902,0.0074280505,0.058265086,0.026291907,0.03957579,-0.021529827,0.009111161,-0.027242595,-0.03897715,-0.021723485,0.023270605,-0.011866319,-0.0093007935
42,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__parvula,-0.115483485,-0.09469452,-0.09217043,-0.10913938,-0.08382761,-0.12837178,-0.08630262,0.0070630787,0.0373356,0.0071720956,-0.07144296,-0.03060723,0.009406225,-0.00033312995,0.107123815,-0.088342726,0.013102653,-0.05327991,-0.01558796,0.0075748162,-0.078623824,-0.00074754213,-0.03083629,0.06251488,0.03737302,0.07744955,0.06051836,0.012598249,0.05641239,-0.008219493,-0.0155671295,0.04973481,-0.06868352,-0.047523484,0.07330811,-0.049737424,0.0309209,0.1106428,-0.016350085,0.021017771,-0.008809297,-0.025939666,-0.006651862,0.02093621,0.013174873,-0.036068488,-0.018601177,0.0068076905,-0.062399272,0.026498146,0.01305475,0.027191415,0.020149495,0.016608793,0.039850827,-0.08390513,-0.0005072816,0.028906817,0.049479436,0.0012250334,-0.023324756,0.06316167,0.0743808,0.056240674,-0.031162066,-0.023344278,0.07123347,0.07756013,0.0027988476,0.076452576,-0.00761492,-0.03773356,0.032122694,-0.03454858,-0.062453642,-0.048611246,0.0067718346,-0.0005764669,0.011378666,0.044683818,-0.038702782,-0.036852244,0.05069389,0.066400066,0.0014349082,-0.01111589,-0.0023180519,0.056419887,0.024053557,0.045747027,0.03663892,0.018206785,0.07008781,0.014493549,0.0335306,-0.039218944,-0.029184578,-0.04947856,-0.06075363,-0.060889676,0.079480484,0.040099893,0.047966808,0.016921038,-0.015007886,0.103076264,0.0045176144,-0.1532925,-0.040547848,0.0037922626,0.021710172,0.0887612,0.021546163,0.018605383,-0.025336573,0.02304169,-0.012033811,0.038505632,0.015329412,-0.004837935,0.019892417,0.035101566,-0.052682366,-0.017887399,-0.017213356,-0.026832191,-0.008581813,0.011379727,-0.018885605,0.062467318,-0.004689224,-0.007987891,0.006723338,0.013890956,0.09727996,0.024484811,-0.050619822,0.016966108,0.01511521,-0.009089635,-0.0026926792,0.019141745,0.0154390335,-0.026815481
43,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Parvimonas; s__,-0.019403856,0.002218619,-0.013778656,-0.015484027,-0.01466551,-0.017501436,-0.014010922,0.04256021,0.069829516,0.03493713,0.039434563,0.024657413,0.06372989,0.03997332,0.03575287,-0.012128612,0.057364892,-0.0137402825,-0.054022726,0.069158554,-0.0048242407,0.013314489,-0.046956107,0.058284145,-0.003956603,0.016064433,-0.017389642,0.085517675,-0.009583332,-0.018086003,0.010739768,-0.015456793,0.002592408,-0.06732354,0.0019095754,-0.076952435,-0.010510146,-0.014967046,-0.005405232,-0.0047974987,-0.0066612754,0.044575885,0.05538856,-0.016787082,-0.051234078,-0.007679264,0.005992248,0.0009180609,-0.013297404,-0.016660023,-0.043005604,-0.011375118,0.024366949,0.006778749,0.035801075,0.02312786,0.010750336,0.0035889402,0.0010176462,0.005118515,-0.0163566,0.007328434,0.02112484,-0.011040912,0.020409979,-0.009226963,0.038195252,-0.008080839,-0.0073751565,0.016440555,-0.012281453,-0.044126753,0.0063522016,0.015260495,0.016598143,-0.03983527,-0.04587642,0.027565144,-0.03336046,-0.001457867,-0.01446618,0.01623104,-0.021028528,-0.023730863,-0.007598903,-0.061988145,0.006590732,-0.022174764,0.0058693355,-0.0068159066,-0.054022416,-0.0049549458,0.0131412065,0.040648423,-0.05249124,-0.028328087,0.0035533672,0.046505533,0.0041923304,-0.031582147,-0.040930856,0.031329952,-0.017907415,-0.015732681,0.024890713,0.016978052,0.010037297,0.012746171,0.016048472,0.029749928,-0.027218657,-0.028444497,0.016293548,0.042476274,-0.034922756,-0.013515301,0.013743422,-0.026188614,-0.041105337,0.008198751,0.0028296078,-0.013775646,0.0070279483,0.03587558,0.011662449,-0.014905786,-0.013387466,-0.009774199,0.05012747,-0.002072343,0.030310335,-0.027188716,-0.006799374,-0.008845262,-0.021593316,-0.0062412806,0.009387241,-0.0002554698,-0.017234996,0.07290274,0.03445097,0.010838097,-0.012246367,0.016643802
44,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Bulleidia; s__moorei,-0.020638488,-0.060626432,-0.02941767,-0.044764813,-0.021341579,0.0017344429,-0.015444267,-0.029432265,0.033907905,0.020707443,0.01082952,0.0048203534,0.02622909,0.052385382,0.010666336,0.034139086,0.028086629,-0.0062719947,-0.09248782,0.016426964,-0.04013658,0.029007398,-0.08215353,0.04820338,0.06631074,0.052480385,0.10181282,0.04442698,-0.03571586,0.023773065,0.024703031,-0.031471614,-0.027524903,-0.051679537,0.043632876,-0.057868406,0.0058296854,0.017242972,0.0016988219,-0.018639835,-0.017130999,-0.054714546,0.011209873,-0.08105789,-0.05918176,-0.03121713,0.044336528,0.04903654,0.04512119,-0.017250359,0.0752204,-0.018271454,0.01649821,0.031517033,0.05932849,0.04480674,0.037140068,0.022517676,0.031282343,0.0525299,-0.03453982,0.022141498,0.011484815,0.020740459,-0.068307355,-0.027183209,0.028974237,-0.031227756,0.05287762,0.016641049,-0.044261523,-0.07860838,0.10421383,0.0060999263,-0.042010207,-0.018976364,0.0009779461,0.06716421,-0.019022401,-0.0497969,-0.03364919,0.0301868,-0.035702713,-0.015677912,-0.0017220197,0.0002870367,0.042944856,0.054915003,0.019147074,-0.031684924,0.008108386,-0.011763532,-0.06101617,0.027289858,0.039960407,-0.031135771,-0.04819972,-0.025203329,0.02139783,0.010856045,-0.04880282,0.049153477,-0.0013182401,-0.03884317,0.013143936,0.03291185,-0.047587212,0.013473945,0.056704246,0.05000954,-0.037958004,-0.06063861,-0.010803517,0.01517386,-0.06697777,-0.01691016,0.035255224,-0.032357644,0.0053509898,0.0345871,0.001187644,0.04108672,-0.009017733,-0.003865455,-0.012480076,-0.06554967,0.00034135487,0.009886775,0.044965494,0.005301157,0.020921245,-0.08349929,0.019011172,-0.009614882,-0.055967633,-0.027780037,-0.02035067,0.01182059,-0.045360826,0.06204278,0.037746638,0.0017865358,0.027731154,0.035293378
45,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__,-0.12306577,-0.090770446,-0.09306004,-0.0973681,-0.09275388,-0.10810451,-0.11043931,-0.05583085,0.08354321,0.07930245,-0.0891257,0.0095467325,0.06686995,0.0620259,0.055308066,0.017704058,0.069982216,-0.112910055,-0.105839565,0.069301635,-0.085563995,0.05849416,-0.05215226,0.009893099,-0.023243843,0.0038275344,0.050539576,0.04658775,0.08153122,-0.05127534,0.08379241,0.07992793,-0.069071375,-0.07785093,-0.007986278,-0.012391427,0.06038517,0.027631113,0.028074665,-0.07580753,0.03598033,0.030909302,0.06073205,-0.077676795,-0.08721592,-0.115229174,0.065568335,0.056701865,-0.10466611,0.047226656,0.034587003,0.031475373,0.03076292,0.016488545,0.04331648,0.024768574,0.05246132,0.082662456,0.08752803,0.03009826,-0.058795586,0.0132312775,-0.021755561,-0.013278012,0.01967707,-0.02139604,0.0030130574,0.003773383,0.04346469,-0.018002117,-0.01698885,-0.108859636,0.081823245,0.07506949,-0.025707945,0.058004808,-0.0414585,0.06625877,0.0066456767,0.034731116,-0.032607537,0.03958044,-0.009589015,0.01607554,0.060175486,-0.08549284,-0.0017105885,0.064923726,0.0216363,0.026184294,0.06973707,0.024210446,-0.028354475,0.02323194,0.08963477,-0.06720469,-0.0430511,0.0010943499,0.03423399,-0.011722979,-0.035364814,-0.0040158075,0.024700217,0.012916703,0.043643206,-0.007119258,-0.015021313,-0.00071513234,0.0136621,0.0018334541,-0.009582556,-0.052376032,0.039650846,0.026931245,-0.07383349,0.06353467,0.04323111,0.010476386,0.013099977,0.04966712,0.05442413,0.060093187,-0.038266398,-0.015458587,0.023891898,-0.026016505,0.062054276,0.021816876,-0.064705856,0.04762466,0.031064952,-0.055185143,0.03530714,0.038876783,-0.036609355,-0.028361447,-0.024815593,0.027904976,-0.031650327,0.04177529,0.059683476,0.021926409,0.02366388,0.007455605
46,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__,0.090788424,0.07360115,0.11311808,0.08953967,0.09712567,0.07243981,0.10608302,0.055193663,0.0042452067,-0.029483682,0.08032288,-0.0038579002,-0.015609114,-0.03712229,-0.02849075,0.01104532,-0.018401189,0.11897608,-0.004370089,-0.020822957,0.11379143,0.03017477,0.014558793,-0.016393268,0.008872297,-0.05371182,-0.05533925,-0.024596192,-0.025094926,0.058393102,-0.026300032,-0.0388207,0.01268636,-0.020502351,-0.0774762,0.030636208,-0.047208074,-0.040063415,0.074740015,0.06185319,-0.025712617,-0.0596539,-0.031844556,-0.04664136,-0.0017049955,0.09821096,-0.052704606,-0.0671951,0.018011086,-0.041056946,-0.04681425,-0.04009409,-0.02533579,-0.06257592,0.032690912,-0.018760856,-0.013665371,-0.06842926,-0.04633769,-0.028366754,0.0516677,-0.034843896,-0.028260665,-0.007639469,-0.009621903,0.006290082,0.0021884716,-0.058814134,-0.07734821,-0.021963483,0.031510122,-0.0041428898,-0.014994846,0.00785094,0.036309805,-0.01231064,-0.11574201,-0.004331768,-0.04605241,-0.0039728475,0.021563223,-0.018110694,0.024901418,-0.06073611,-0.0039842953,-0.07719421,-0.060651336,-0.013385601,-0.01187847,-0.027790122,0.060107898,-0.022807848,-0.0184751,-0.0052060653,0.017566849,0.09104488,-0.0077545047,0.0105489865,0.012686522,0.03200396,-0.024206428,0.029634807,-0.04683803,0.04308823,-0.012487182,-0.008027798,-0.013289961,0.040198427,-0.0011393036,0.015436024,0.0046728374,-0.06137823,-0.00027860736,-0.017734122,-0.0041162134,-0.03694895,-0.014293433,-0.07770734,-0.011060701,-0.014226884,-0.033285357,0.013208147,0.038763825,0.012372681,-0.045080625,0.09042881,-0.052932803,0.0027780756,0.076290205,-0.04009192,-0.027839728,0.0899609,0.017818833,0.0028417718,-0.062122397,0.016494557,0.034410786,-0.011337928,-0.022486042,0.061929297,-0.009265841,-0.0023435745,0.017217308,-0.032705765
47,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Caulobacter; s__,0.01925238,-0.006986377,0.0028115737,0.007032193,0.0006805249,0.046870004,0.012870518,0.0004884132,-0.04289563,-0.02995285,0.022165952,-0.032437686,-0.03035726,0.02471138,-0.066079,-0.017325616,-0.022912765,0.020710582,0.0057771504,-0.028755045,-0.00289203,-0.042052265,-0.010599652,0.00033458005,-0.016134968,-0.029940221,0.0051102196,-0.009132214,-0.008776424,0.0031734384,0.025508063,-0.0009921073,-0.00761973,0.027652526,-0.012687426,-0.014608375,0.014814212,-0.012814134,0.006345987,-0.0072556566,0.04066734,-0.023108676,-0.0393205,-0.022515196,0.0045510675,0.022337528,0.022312157,0.031603612,0.023826664,0.005142291,0.016806707,-0.03004546,-0.0038040197,-0.007667118,0.011166355,0.018381994,0.037623905,0.028403683,-0.0037551802,0.027710617,-0.035878133,0.01874647,-0.024974184,0.0019126041,-0.0134470975,0.018719211,-0.027803006,0.0026205278,0.04296926,-0.012537866,0.00015531875,-0.017560162,0.0139920665,0.009029464,0.0014795173,-0.048209343,0.018283673,0.013951468,-0.01873693,0.015413138,0.030419918,0.03268357,-0.0041952636,0.0012317023,0.021049071,0.050987888,-0.0044376836,-0.004317635,-0.009380903,-0.03264899,-0.00039516934,0.020591725,-0.026861154,0.015681824,-0.034548465,-0.0019449292,-0.0432982,0.0175348,0.03231327,0.03762221,-0.01888861,-0.01568886,0.008419755,-0.035959635,-0.0047028325,-0.012545921,0.0081051625,0.037973087,-0.042924486,0.018602246,-0.039496947,-0.023162093,-0.03712447,-0.014055107,-0.0059671295,-0.00949939,0.052454118,0.0011581127,0.04061362,0.0008316131,-0.009214723,0.017802909,0.008639756,0.022391807,0.013124154,-0.0033199673,0.002502589,0.0100299325,0.0065434263,0.0007656261,0.009803665,0.013147655,0.03645509,0.0042809527,-0.02567453,-0.013445057,-0.038073067,0.017237317,-0.0075385487,-0.011236903,-0.012318295,0.0134602,-0.022778701,0.017658567
48,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales,-0.027950602,-0.02606006,-0.033132028,-0.022713097,-0.028169258,-0.024996161,-0.024724148,0.036060557,-0.032338265,-0.0033545864,-0.0141585,-0.028066728,-0.0060528256,0.04903058,0.0055859094,-0.0029610568,-0.011568522,-0.03607976,0.010932172,-0.017143901,-0.027366893,-0.013430727,-0.011534763,0.008792455,-0.017463924,-0.02572882,-0.014821007,-0.0032676104,0.0038882375,-0.0026954191,-0.0009916775,0.004366445,-0.017171107,-0.011182926,-0.009699274,-0.0001948796,0.004966595,-0.0033378687,-0.015216057,-0.01293847,-0.003249953,-0.0039661224,0.008258037,0.05801223,0.038340908,-0.036653955,-0.011404051,-0.0040614973,-0.03307623,0.041566648,0.013001418,0.048274312,-0.010631771,-0.017503733,0.029447105,0.011005593,-0.015684703,-0.025859553,-0.026206369,0.035361074,0.0068389964,0.047440585,0.021259587,0.030208645,-0.012052481,0.02014975,0.0070915427,0.021404145,0.0058195526,0.028906181,0.0057617123,0.0106366845,0.005393127,-0.0010413256,0.0035160696,0.0017751111,-0.046396475,-0.001780533,0.022577817,-0.024911838,0.020655012,-0.0076772436,0.020555303,0.017447377,-0.008311814,-0.03639893,-0.021699479,-0.019271795,-0.0008137721,0.04483453,-0.003988327,0.005899274,0.0062745963,0.011172546,0.003640953,-0.02637149,0.010385416,0.005802041,-0.002362552,0.008601388,0.04428555,-0.009570525,0.017531166,0.02863248,-0.003459859,0.005977515,-0.011651414,-0.0076277466,-0.0031173327,0.00058336166,0.033618506,0.015427767,-0.022537487,-0.00829563,0.014072868,0.009324593,-0.0141684655,0.010170403,0.008487501,-0.0049751336,0.001897164,-0.014326088,0.013801299,-0.0042994283,-0.019776683,0.005076971,0.008361986,0.015723078,-0.021644084,-0.009209309,-0.003390552,-0.0034301972,0.0049568964,-0.012849047,0.021150004,-0.010259407,0.02139181,-0.032684337,0.013862249,0.009917905,0.007908033,-0.016812269,0.017239278,-0.009114738
49,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae,-0.055983324,-0.05688931,-0.04797059,-0.06625971,-0.04671604,-0.010904524,-0.044884358,-0.00027045625,-0.00825745,0.011401904,-0.032542277,-0.020427736,0.0065658446,0.099410124,-0.037568945,-0.036127612,0.008256975,-0.028160144,-0.0386237,0.0054110284,-0.03950518,-0.017494297,-0.08066102,0.045237016,-0.014921332,-0.037715062,0.031145966,0.016999584,0.020079382,-0.026388256,0.08432439,0.033017263,-0.025955116,-0.05768917,-0.023847645,-0.098405465,0.05324991,-0.012257082,-0.01701825,-0.02736669,0.074553914,-0.0063039456,0.006645822,-0.05047383,-0.05553499,-0.023011826,0.029942524,0.059368417,-0.015401371,0.0625157,0.05909576,-0.008549239,-0.001573899,-0.017969746,0.031880666,0.060713515,0.07313351,0.08027145,0.05028512,0.061061908,-0.08158939,0.055892516,0.024651615,0.02148895,-0.011661121,0.0033948473,0.004049968,0.045770362,0.102229334,0.0101767015,-0.0030711747,-0.09680163,0.06493805,0.051727347,0.0016787099,-0.05094889,-0.0077492865,0.045166973,-0.035584956,0.014795044,-0.007841863,0.07573962,-0.021170406,0.0014536141,0.046398,-0.006633841,-0.014339894,0.016746927,0.037711658,-0.006772856,-0.0069105267,0.032392535,-0.038109448,0.037175573,-0.030744825,-0.03111412,-0.09006658,0.038327146,0.070197314,0.034070116,-0.058942407,-0.0042812647,0.019967211,-0.043344997,0.037832446,-0.005933157,-0.033156887,0.025683343,-0.03367958,0.06423051,-0.084251836,-0.05734004,-0.042484574,0.013177612,-0.074953035,0.022386272,0.0678006,0.035928577,0.065906204,0.0633272,0.041184988,0.03072364,-0.0033821154,0.020517156,0.025569081,-0.051831674,0.021114947,0.043208245,0.0042198743,0.03302334,0.039320692,-0.05252228,0.04749422,0.039998643,-0.05312795,-0.034703992,-0.043938056,0.029155774,-0.060778018,-0.009248861,0.0049103294,0.049173947,-0.022806058,0.02712161
